id,description,name
5874b459c751df097a41ed71,"L’Institut d’Accompagnement Psychologique et de Ressources occupe une place centrale dans les domaines de la prévention, des risques psychosociaux, l’accompagnement psychologique et les situations de crise. L'IAPR intervient sur les 3 champs des RPS : LA PRÉVENTION (diagnostics), LA FORMATION (cadres, CHSCT,  Directions…), L’ACCOMPAGNEMENT (individuel et collectif, permanence téléphonique 24h/24, 7j/7, interventions..). L'IAPR est constitué de :
- Plus de 30 psychologues salariés IAPR en CDI, titulaires au minimum d’un DESS ou d’un master 2 de psychologie
- 2 unités – 2 permanences téléphoniques 24h/24 et 7j/7 (numéro vert et déclenchement/conseil encadrement)
- Une capacité de déploiement sur toute la France : réseau de 520 psychologues pour recevoir en face à face et des salons cliniques dans des locaux indépendants situés dans Paris (8ème). ",Institut d'Accompagnement psychologique et de Ressources
58738bdc88ee385e8c0bfefe,"Le service départemental d'incendie et de secours du Bas-Rhin (SDIS 67) est un établissement public autonome, ayant pour mission la défense incendie, le secours à personnes et la protection des biens et de l'environnement.

Dans le cadre de ses missions, le SDIS 67 dispose d’une compétence exclusive à savoir la prévention, la protection et la lutte contre les incendies.

Il concourt également avec d’autres services (équipements, services médicaux d’urgence, etc.) à :
    - la protection et la lutte contre les autres accidents, sinistres et catastrophes,
    - l’évaluation et la prévention des risques technologiques ou naturels,
    - la préparation des mesures de sauvegarde et l’organisation des moyens de secours,
    - aux secours d’urgence aux personnes victimes d’accidents, de sinistres ou de catastrophes ainsi qu'à leur évacuation.",Service Départemental d'Incendie et de Secours du Bas-Rhin
586bda1dc751df29f32b7154,"L'AREAS est un centre de ressource sur le ruissellement, l’érosion et l’aménagement du sol. C'est le partenaire privilégié des acteurs de l’aménagement du territoire et de la préservation des ressources en eau. Des domaines d’actions complémentaires : expertise, formation, recherche. Trois missions : protection de la ressource en eau, lutte contre le ruissellement, l’érosion, le risque inondation et aménagement des territoires.
","Association de recherche sur le ruissellement, l'érosion et l'aménagement des sols"
586b79b3c751df75b32b7154,"Le Sicoval est une communauté d'agglomération située dans le département de la Haute-Garonne, en région Occitanie. Elle regroupe 36 communes du Lauragais dans le Sud-Est de Toulouse. En 2013, elle comptait 72 662 habitants.",Sicoval - communauté d'agglomération du Sud-Est toulousain
58666e4dc751df5e662b7154,"[Neocamino](http://www.neocamino.com) est une startup dont l'objectif est de favoriser la réussite des petites entreprises françaises.

Nous proposons la solution qui permet aux TPE et indépendants de gérer leur communication web par eux-même et trouver des clients par internet. La solution de communication web de Neocamino est basée sur un logiciel en ligne innovant utilisé par plus de 5000 entreprises aujourd’hui.

Depuis 2012, Neocamino a récolté de nombreuses données concernant les petites entreprises françaises et souhaite les mettre à disposition du public.",Neocamino
586669a788ee3812273f4e5e,"DevParam est une société spécialisée dans le conseil, la mise en place et l’infogérance de solutions Office 365 et Microsoft Azure. 
 Intervenant au cœur des systèmes d'information de ses clients, DevParam propose son expertise pour accompagner ses clients pour une migration saine vers le Cloud.",DevParam
58651e4c88ee380f033f4e5f,Services de la ville de Melun,Ville de Melun
58651df488ee381b723f4e5d,Services de la Ville de Melun,Ville de Melun
58642007c751df77f82b7154,"Ecurie rassemblant les équipes et joueurs professionnels issus des clubs esport Gaming&Co.

GamingESPORT est avant tout une structure d’encadrement pour le développement des potentiels futurs joueurs professionnels avec pour objectif l’amélioration des performances, un meilleur équilibre vie privée/ vie professionnelle et enfin une valorisation des joueurs auprès des recruteurs.

GamingESPORT répond au besoin de l’émergence d’une fédération délégataire pour structurer le marché de l’esport en France et le developper.",GamingESPORT
58610b7988ee387ffe3f4e5e,Votre réseau social pour vos événements locaux. Wouaf IT est une source d'information ou tout le monde peut signaler les événements locaux.,Wouaf IT
5859089fc751df7a6fc0bb7e,"pvtistes.net est un site d'information et d'entraide gratuit et indépendant dédié au Programme Vacances-Travail (PVT) ou Working Holiday Visa (WHV). Les accords passés dans le cadre de ce programme sont signés par le ministère de l'Europe et des Affaires étrangères et par le ministère de l'Intérieur français.

Le PVT permet aux jeunes Français de partir voyager et travailler pendant une période maximale d'un ou deux ans (selon les pays) dans l'une 14 destinations partenaires (Australie, Nouvelle-Zélande, Canada, Argentine, Colombie, Chili, Uruguay, Mexique, Hong Kong, Japon, Corée du Sud, Taïwan, Russie ou Brésil). 
Obtention du visa, préparation au départ ou encore recherche de logement et d'emploi, tout est expliqué sur pvtistes.net.
",pvtistes.net
5857b68b88ee3847e5c65bb3,"L'Institut national du cancer (INCa) est l’agence d'expertise sanitaire et scientifique en cancérologie de l’État chargée de coordonner les actions de lutte contre le cancer.

L'Institut présent sur son site une rubrique dédiée aux [données du cancer](http://lesdonnees.e-cancer.fr) permettant un accès direct, simple et dynamique aux principaux indicateurs sur le cancer et la cancérologie. Elle s’appuie sur les principaux travaux de l’INCa et de ses partenaires producteurs de données, institutionnels et associatifs.

Cette rubrique constitue un outil pour améliorer le partage, la diffusion et la valorisation des informations relatives au cancer.

Les informations mises à disposition, validées par les producteurs de données, présentent une vision transversale du cancer et de la cancérologie, en traitant de l’épidémiologie, des facteurs de risques, des dépistages, des soins, de la prise en charge du patient, en attachant une attention particulière à la vie après le cancer et de la recherche.

Ces indicateurs sont regroupés dans des fiches de synthèse, elles-mêmes rassemblées dans des thématiques et des sous-thématiques, afin de faciliter la recherche et la lisibilité de ces informations pour l’internaute. Les principales thématiques sont l'épidémiologie, la prévention et les facteurs de risques, le dépistage, les soins, l'après cancer et la recherche et les innovations en cancérologie.

Site : [http://lesdonnees.e-cancer.fr](http://lesdonnees.e-cancer.fr)
",Institut National du Cancer
58572c7988ee381104c65bb3,"Notre organisation dispose de nombreux logotypes adaptés qui permettent de [créer un logo](http://www.kreativ-logo.com) pour la personnalisation de logo pour entreprises. Une de notre spécialité est la [création de logo](http://www.kreativ-logo.com) professionnelle, pour entreprises, auto-entrepreneurs, entrepreneurs et particuliers. De plus, pour celui qui souhaite [créer son logo](http://www.kreativ-logo.com), nous proposons régulièrement des offres promotionnelles permettant d'acquérir gratuitement des templates permettant la [creation de logo](http://www.kreativ-logo.com) personnalisée ou [créer logo](http://www.kreativ-logo.com) professionnel sur mesure.",Kreativ Logo
585728b888ee380f7fc65bb3,"Notre organisation dispose de nombreux logotypes adaptaient pour [créer un logo](http://www.kreativ-logo.com) personnalisé, pour les entreprises. Une de notre spécialité est la [création de logo](http://www.kreativ-logo.com) professionnelle, pour entreprises, auto-entrepreneurs, entrepreneurs et particuliers. De plus, pour ceux qui souhaite [créer son logo](http://www.kreativ-logo.com), nous proposons régulièrement des offres promotionnelles permettant d'acquérir gratuitement de logotype permettant la [creation de logo](http://www.kreativ-logo.com) personnalisé ou [créer logo](http://www.kreativ-logo.com) professionnel sur mesure.",Kreativ Logo
58553f5f88ee383075c65bb3,"L'association avait pour rôle de rassembler les premiers utilisateurs de bornes électriques pour les représenter auprès du public et des différents acteurs de la mobilité électrique jusqu'en 2021
..AUBE était en contact avec des aménageurs et opérateurs d'infrastructures de recharge publiques et privées et avec des opérateurs de mobilité. Elle souhaitait le maintien en bon état de service des installations pour une utilisation optimale par les usagers...
Présente sur les réseaux sociaux jusqu'en 2021, elle diffusait des informations sur les infrastructures et proposait, entre autres: 
>une charte d'utilisation des bornes électriques pour leur bon usage sur les lieux de charge, 
>un papillon de vigilance (feuille A4 avec disque de stationnement et recommandations à renseigner), 
>un modèle de courrier à destination des élus pour demander le passage en Zone bleue sur les IRVE congestionnés,
>un modèle d'arrêté municipal pour les maires souhaitant une Zone Bleue sur les bornes de leurs agglomérations, 
>un modèle de fichier IRVE pour publication en Opendata à destination des aménageurs et opérateurs avant que ne soit mis en place un autre modèle d'engrangement de données. 
Enfin et surtout, l'association AUBE  proposait une **harmonisation des tarifs pour la recharge sur les bornes publiques** avec un tarif unifié au niveau national...
L'association a été dissoute en 2021 ",Association des Utilisateurs de Bornes Electriques 2016-2021
5851009688ee3870fbc65bb3,"
**L’Ain, département numéro 1**


Niché entre Lyon et Genève, l’Ain est le premier département industriel de France. Jeune, il affiche la 5e croissance démographique de France. Dynamique, son taux de chômage fait partie des plus bas recensés au niveau national. Il offre à ses habitants le meilleur revenu régional derrière la Haute-Savoie. C’est un département où il fait bon vivre. Une étude « les Echos » classe 3 territoires de l’Ain dans le top 5, sur plus de 500 bassins d’emploi analysés. Le genevois français en pole position, le secteur d’Ambérieu-en-Bugey, proche de Lyon en 3e et le bassin d’emploi autour de Bourg-en-Bresse en 5e place. 3 gares TGV permettent de rallier la capitale en moins de deux heures, les stations de ski en moins d’une heure. Deux aéroports internationaux (Lyon et Genève) lui ouvrent des portes sur le monde. 
Riche d’un environnement naturel  varié, l’Ain est composé de quatre pays illustrant sa diversité : la Bresse, tendre bocage, le Bugey, terre de contraste, la Dombes des oiseaux et des étangs et le Pays de Gex, au cœur de la haute chaîne du Jura. Haut lieu de la gastronomie, l’Ain offre une belle palette de loisirs : sports de neige, pêche, randonnée pédestre et cycliste, golf, eaux vives …

**Le Conseil départemental en chiffres :**
- 46 élus
- 23 cantons
- 2 200 agents
- 150 métiers

**Priorités :**


1.	Les grandes infrastructures : la politique routière est le 1er budget d’investissement afin d’améliorer la mobilité dans le département et les connexions avec Lyon et Genève.
2.	L’éducation : construction de collèges neufs, modernisation des établissements, pour offrir un cadre propice à l’apprentissage et au développement des compétences.
3.	Le développement des territoires : soutien des investissements locaux (fibre optique, eau et d’assainissement, logement social…) et de l’attractivité des territoires (tourisme, implantation d’entreprises, soutien à l’agriculture, etc.)
4.	Les solidarités : mise en œuvre d’un plan seniors et renforcement de l’insertion par l’activité.

[www.ain.fr](http://www.ain.fr)
",Département de l'Ain
585067d088ee385ec9c65bb3,"Cette association a pour objet :
Solidarité, humanité, empathie
Nationsorg est la plateforme de réalisation des projets internationales et locales en commun
Convergence des francophones et étrangers
 L’organisation d’événements et de fêtes internationales.
 L’organisation de manifestations sportives.
 L’échange linguistique et culturel avec la mise en place d’ateliers et de soirées de rencontres.
 L’organisation d’événements éducatifs avec des échanges inter-universitaires.
 Le développement de projets internationaux.
 Favoriser, développer les projets artistiques amateurs dans les domaines du dessin, de la photographie, de la musique et des oeuvres numériques.
 Aider à la création artistique et culturelle diffusée au sein de notre réseau associatif par tous moyens existants et appropriés.
 Développer des formations locales et internationales.
 Proposer des cours de langues hors ligne et en ligne.
 Animer des événements en campus universitaires favorisant le lien entre les étudiants.
",Nationsorg
584f145ec751df2062c0bb7e,"Direction Régionale de l'Environnement, de l'Aménagement et du Logement de Nouvelle Aquitaine",DREAL Nouvelle Aquitaine
584ed32c88ee38733fc65bb3,VILLE DE PLERIN,Ville de PLERIN
584eae4dc751df61e5c0bb7e,"[Homepilot.fr](http://www.homepilot.fr) révolutionne la gestion locative à Paris avec des outils en ligne innovants, un support client performant et des tarifs compétitifs. Découvrez [notre mission](http://homepilot.fr/revolutionner-gestion-locative) et [notre blog](http://blog.homepilot.fr/).",Homepilot
